2019-09-12 00:23:29,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [3, 19]}, {'screen_name': 'iamkash_kr', 'name': 'Kashyap Kadagattur 🇮🇳', 'id': 2197900465, 'id_str': '2197900465', 'indices': [109, 120]}], 'symbols': []}","b'RT @anjanaomkashyap: Another disappointing video for the doomsayers! This is Bohri Kadal, downtown Srinagar. @iamkash_kr saw kids playing c\xe2\x80\xa6'"
2019-09-12 00:23:32,"{'hashtags': [], 'urls': [{'url': 'https://t.co/mDxlOxI9YU', 'expanded_url': 'https://twitter.com/i/web/status/1171942385447780352', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}","b'Okay, so here might be a controversial statement. \n\nJust because someone is a bad person does not mean we should di\xe2\x80\xa6 https://t.co/mDxlOxI9YU'"
2019-09-12 00:23:43,"{'hashtags': [], 'urls': [{'url': 'https://t.co/1AVNdDRYm3', 'expanded_url': 'https://twitter.com/i/web/status/1171942431429988352', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'rickeyrecricket', 'name': 'Rick Eyre on cricket', 'id': 82313752, 'id_str': '82313752', 'indices': [0, 16]}], 'symbols': []}","b'@rickeyrecricket He is Virat Kohli. He does what he want to, none of your business, nor mines. The only thing matte\xe2\x80\xa6 https://t.co/1AVNdDRYm3'"
2019-09-12 00:23:46,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'frankwatson58', 'name': 'Frank Watson', 'id': 449116286, 'id_str': '449116286', 'indices': [3, 17]}], 'symbols': []}","b'RT @frankwatson58: Fry arguably the greatest all round sportsman (not just cricketer) of all time. England cricketer &amp; footballer, played i\xe2\x80\xa6'"
2019-09-12 00:23:57,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",b'Shows more about the quality of the sport..'
2019-09-12 00:24:02,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [3, 19]}, {'screen_name': 'iamkash_kr', 'name': 'Kashyap Kadagattur 🇮🇳', 'id': 2197900465, 'id_str': '2197900465', 'indices': [109, 120]}], 'symbols': []}","b'RT @anjanaomkashyap: Another disappointing video for the doomsayers! This is Bohri Kadal, downtown Srinagar. @iamkash_kr saw kids playing c\xe2\x80\xa6'"
2019-09-12 00:24:10,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TripleHLeague', 'name': 'TripleH League', 'id': 1434763940, 'id_str': '1434763940', 'indices': [3, 17]}, {'screen_name': 'PremCricketNSW', 'name': 'Premier Cricket - NSW', 'id': 811020224996573184, 'id_str': '811020224996573184', 'indices': [65, 80]}, {'screen_name': 'GordonDCC', 'name': 'Gordon District Cricket Club', 'id': 204294419, 'id_str': '204294419', 'indices': [128, 138]}], 'symbols': []}","b'RT @TripleHLeague: This weeks Splinters podcast is Part 1 of our @PremCricketNSW preview! Join the team, plus Tym Crawford from @GordonDCC\xe2\x80\xa6'"
2019-09-12 00:24:23,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ReginaCRV', 'name': 'Out of context señora', 'id': 166838407, 'id_str': '166838407', 'indices': [0, 10]}], 'symbols': []}","b'@ReginaCRV Seg\xc3\xban yo en cricket tienen como unos palitos, aqu\xc3\xad la tiran con las manos'"
2019-09-12 00:24:28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qB6v8vst07', 'expanded_url': 'https://twitter.com/i/web/status/1171942617858433026', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}], 'user_mentions': [], 'symbols': []}","b'Northamptonshire opener Ricardo Vasconcelos, who is out with an ankle injury, signs a new five-year contract.\xe2\x80\xa6 https://t.co/qB6v8vst07'"
2019-09-12 00:24:36,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SkpRBw5HoM', 'expanded_url': 'https://twitter.com/dailymirror/status/1171865503998107653', 'display_url': 'twitter.com/dailymirror/st…', 'indices': [110, 133]}], 'user_mentions': [{'screen_name': 'StephenTries', 'name': 'Stephen Tries', 'id': 3064776549, 'id_str': '3064776549', 'indices': [3, 16]}], 'symbols': []}","b'RT @StephenTries: They\xe2\x80\x99re \xe2\x80\x9csports mad\xe2\x80\x9d But when I bring a javelin on the cumfy bus, I\xe2\x80\x99m \xe2\x80\x9ca danger to society\xe2\x80\x9d https://t.co/SkpRBw5HoM'"
2019-09-12 00:24:44,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'minikindgworks', 'name': 'minikindgworks', 'id': 1164104293462315008, 'id_str': '1164104293462315008', 'indices': [3, 18]}, {'screen_name': 'airtelindia', 'name': 'airtel India', 'id': 176355348, 'id_str': '176355348', 'indices': [74, 86]}], 'symbols': []}",b'RT @minikindgworks: Watch cricket live on your mobile with Airtel TV App. @airtelindia \n\nDigital Film Created by Team Minikin.\nDirected by:\xe2\x80\xa6'
2019-09-12 00:24:48,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lihle_mtya', 'name': 'Adonis_Lihle', 'id': 732165369562079232, 'id_str': '732165369562079232', 'indices': [3, 14]}, {'screen_name': 'lihle_mtya', 'name': 'Adonis_Lihle', 'id': 732165369562079232, 'id_str': '732165369562079232', 'indices': [82, 93]}], 'symbols': []}",b'RT @lihle_mtya: Thrift Shift Fashion Show|| 2019\nCricket meets Fashion\xe2\x9c\xa8\n\nStylist: @lihle_mtya \nModel: Setu Nkonzo (IG)\nPh: abo_explores (IG\xe2\x80\xa6'
2019-09-12 00:24:55,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",b'CRICKET TOUCHED DOWN IM GONNA CRYY'
2019-09-12 00:24:57,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qFORQtqLhn', 'expanded_url': 'https://twitter.com/i/web/status/1171942739799412736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'CricketSupport', 'name': 'Cricket Support', 'id': 2446013827, 'id_str': '2446013827', 'indices': [0, 15]}], 'symbols': []}","b""@CricketSupport Hello Cricket support, My phone number was fraudulently transferred to another carrier. I can't get\xe2\x80\xa6 https://t.co/qFORQtqLhn"""
2019-09-12 00:24:58,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qyEkd7ODnZ', 'expanded_url': 'https://twitter.com/i/web/status/1171942746032148480', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}","b'Rolling Stone: Unlike almost everyone else in the world, Ridley has known for years who Rey\xe2\x80\x99s parents are, since Ab\xe2\x80\xa6 https://t.co/qyEkd7ODnZ'"
2019-09-12 00:25:08,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Cricket5042', 'name': 'Cricket', 'id': 826777990977687552, 'id_str': '826777990977687552', 'indices': [0, 12]}], 'symbols': []}","b'@Cricket5042 Happy BD to your sons, Cricket! There is a great mom involved in the rearing of amazing young men.'"
2019-09-12 00:25:11,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FDF0FbHkNP', 'expanded_url': 'https://twitter.com/i/web/status/1171942796699111424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'englandcricket', 'name': 'England Cricket', 'id': 3017241909, 'id_str': '3017241909', 'indices': [62, 77]}], 'symbols': []}","b""Just in the lead up to the 5th test, it's worth reminding the @englandcricket supporters that if it wasn't for the\xe2\x80\xa6 https://t.co/FDF0FbHkNP"""
2019-09-12 00:25:26,"{'hashtags': [{'text': 'Kashmiri', 'indices': [23, 32]}], 'urls': [{'url': 'https://t.co/kK1lC3M5ja', 'expanded_url': 'https://twitter.com/i/web/status/1171942862264709122', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}","b'So what\xe2\x80\x99s at stake? If #Kashmiri children win the match, they won\xe2\x80\x99t get blinded by pallets or they be allowed to bu\xe2\x80\xa6 https://t.co/kK1lC3M5ja'"
2019-09-12 00:25:47,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",b'I swear I can hear a cricket in my bed or I\xe2\x80\x99m going crazy'
2019-09-12 00:25:57,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [3, 19]}, {'screen_name': 'iamkash_kr', 'name': 'Kashyap Kadagattur 🇮🇳', 'id': 2197900465, 'id_str': '2197900465', 'indices': [109, 120]}], 'symbols': []}","b'RT @anjanaomkashyap: Another disappointing video for the doomsayers! This is Bohri Kadal, downtown Srinagar. @iamkash_kr saw kids playing c\xe2\x80\xa6'"
2019-09-12 00:26:13,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'telecricket', 'name': 'Telegraph Cricket', 'id': 348432541, 'id_str': '348432541', 'indices': [3, 15]}], 'symbols': []}","b'RT @telecricket: ""I would like to think that there is space for people like me. Nowadays, in the same way that diversity is very much the k\xe2\x80\xa6'"
2019-09-12 00:26:24,"{'hashtags': [], 'urls': [{'url': 'https://t.co/eNcjGsNFNx', 'expanded_url': 'https://twitter.com/talksportdrive/status/1171798518178242560', 'display_url': 'twitter.com/talksportdrive…', 'indices': [73, 96]}], 'user_mentions': [{'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': 216299334, 'id_str': '216299334', 'indices': [3, 15]}], 'symbols': []}","b'RT @piersmorgan: OK, this is the greatest catch in cricket history. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/eNcjGsNFNx'"
2019-09-12 00:26:36,"{'hashtags': [{'text': 'YellowSport', 'indices': [18, 30]}], 'urls': [], 'user_mentions': [{'screen_name': 'briancjeeves', 'name': 'Brian Jeeves', 'id': 220761250, 'id_str': '220761250', 'indices': [3, 16]}, {'screen_name': 'EssexCricket', 'name': 'Essex Cricket', 'id': 33936357, 'id_str': '33936357', 'indices': [71, 84]}, {'screen_name': 'EssexCCB', 'name': 'Essex Cricket in the Community', 'id': 270452235, 'id_str': '270452235', 'indices': [85, 94]}, {'screen_name': 'essexcrickfans', 'name': 'Essexcricketsupport', 'id': 737342553960394752, 'id_str': '737342553960394752', 'indices': [95, 110]}, {'screen_name': 'CountyChamp', 'name': 'County Championship', 'id': 526284303, 'id_str': '526284303', 'indices': [111, 123]}], 'symbols': []}",b'RT @briancjeeves: #YellowSport Lamb\xe2\x80\x99s century is mint for Warwickshire @EssexCricket @EssexCCB @essexcrickfans @CountyChamp @WarwickshireCC\xe2\x80\xa6'
2019-09-12 00:26:37,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [3, 14]}], 'symbols': []}","b""RT @AzzamAmeen: Sri Lanka's Prime Minister\xe2\x80\x99s Office has received reliable information of a possible terrorist threat on the Sri Lankan team\xe2\x80\xa6"""
2019-09-12 00:26:45,"{'hashtags': [{'text': 'Cricket', 'indices': [26, 34]}, {'text': 'Australia', 'indices': [35, 45]}, {'text': 'MeganSchutt', 'indices': [46, 58]}, {'text': 'WatchMe', 'indices': [59, 67]}, {'text': 'WIWvAUSW', 'indices': [68, 77]}, {'text': 'CmonAussie', 'indices': [78, 89]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1171943177072177152, 'id_str': '1171943177072177152', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/EEOUHD5UcAAMEnR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEOUHD5UcAAMEnR.jpg', 'url': 'https://t.co/wzBw47u09d', 'display_url': 'pic.twitter.com/wzBw47u09d', 'expanded_url': 'https://twitter.com/im_RKGupta/status/1171943190892445697/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",b'\xf0\x9f\x93\xb8\nSchutters hat trick\xf0\x9f\x92\x95\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\n\n#Cricket #Australia #MeganSchutt #WatchMe #WIWvAUSW #CmonAussie https://t.co/wzBw47u09d'
2019-09-12 00:26:52,"{'hashtags': [], 'urls': [{'url': 'https://t.co/kGPqZEWJxE', 'expanded_url': 'https://twitter.com/i/web/status/1171943221569736704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}","b'Duncan Norvelle and Jimmy Cricket at The Wooden Hut Society,Duncan was Presented with The Johnny More Award for Out\xe2\x80\xa6 https://t.co/kGPqZEWJxE'"
2019-09-12 00:26:56,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'gogunyemi1', 'name': 'Helsinki', 'id': 210795030, 'id_str': '210795030', 'indices': [3, 14]}], 'symbols': []}",b'RT @gogunyemi1: Imagine someone put a gun \xf0\x9f\x94\xab on your head and say name 1 cricket player. \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2019-09-12 00:27:06,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [3, 19]}, {'screen_name': 'iamkash_kr', 'name': 'Kashyap Kadagattur 🇮🇳', 'id': 2197900465, 'id_str': '2197900465', 'indices': [109, 120]}], 'symbols': []}","b'RT @anjanaomkashyap: Another disappointing video for the doomsayers! This is Bohri Kadal, downtown Srinagar. @iamkash_kr saw kids playing c\xe2\x80\xa6'"
2019-09-12 00:27:06,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'salide', 'name': ""poe dameron's mild scoliosis"", 'id': 56443905, 'id_str': '56443905', 'indices': [3, 10]}], 'symbols': []}","b'RT @salide: Rolling Stone: Unlike almost everyone else in the world, Ridley has known for years who Rey\xe2\x80\x99s parents are, since Abrams told he\xe2\x80\xa6'"
2019-09-12 00:27:14,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'greyfoxone', 'name': 'Paul Knight', 'id': 337108172, 'id_str': '337108172', 'indices': [0, 11]}], 'symbols': []}",b'@greyfoxone Not sure there was any cricket on yesterday.'
2019-09-12 00:27:15,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BDUTT', 'name': 'barkha dutt', 'id': 19929890, 'id_str': '19929890', 'indices': [21, 27]}, {'screen_name': 'anjanaomkashyap', 'name': 'Anjana Om Kashyap', 'id': 101215084, 'id_str': '101215084', 'indices': [28, 44]}], 'symbols': []}",b'Chha gaye ustaad ..\n\n@BDUTT @anjanaomkashyap'
2019-09-12 00:27:17,"{'hashtags': [], 'urls': [{'url': 'https://t.co/tOq157PYom', 'expanded_url': 'https://twitter.com/i/web/status/1171943327119237120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'njhcricket', 'name': 'Neil Harris', 'id': 1900240686, 'id_str': '1900240686', 'indices': [0, 11]}], 'symbols': []}",b'@njhcricket The only issue could be with so much cricket in the schedules there is incentive to mess with the teams\xe2\x80\xa6 https://t.co/tOq157PYom'
2019-09-12 00:27:18,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'DesiStupides', 'name': 'KARAN THAPAR                                  DESI', 'id': 3065294059, 'id_str': '3065294059', 'indices': [3, 16]}], 'symbols': []}",b'RT @DesiStupides: \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xb8 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x8b-\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xac\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x93\xe0\xa4\xae \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x86\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88? \xe0\xa4\xaf\xe0\xa5\x87 Paid \xe0\xa4\x8f\xe0\xa4\x9c\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80\xe2\x80\xa6'
2019-09-12 00:27:20,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1171943229073309696, 'id_str': '1171943229073309696', 'indices': [83, 106], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1171943229073309696/pu/img/u9WsL6PTOZBTXnEx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1171943229073309696/pu/img/u9WsL6PTOZBTXnEx.jpg', 'url': 'https://t.co/8bcptpS0xN', 'display_url': 'pic.twitter.com/8bcptpS0xN', 'expanded_url': 'https://twitter.com/boothrebecca/status/1171943341128335360/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",b'We sit by my car to cool off and Snotty decides to cricket hunt. This is the best. https://t.co/8bcptpS0xN'
2019-09-12 00:27:30,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shoaib100mph', 'name': 'Shoaib Akhtar', 'id': 4285547543, 'id_str': '4285547543', 'indices': [3, 16]}], 'symbols': []}",b'RT @shoaib100mph: So disappointed with the 10 Sri Lankan players who have pulled out of Pakistan tour.\nPakistan has always been a huge supp\xe2\x80\xa6'
2019-09-12 00:27:36,"{'hashtags': [], 'urls': [{'url': 'https://t.co/eAhbV8vk54', 'expanded_url': 'https://twitter.com/i/web/status/1171943408094466048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}","b'Cricket Australia vs West Indies, ODI series, Southern Stars: Meg Lanning and Megan Schutt break records\xe2\x80\xa6 https://t.co/eAhbV8vk54'"
